Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86
2.0650567483263e-07,-6.17421125126156e-06,1.4030999468964e-06,1.25705983411435e-06,-1.11627349182941e-06,-3.04235460437658e-06,9.32652651241139e-07,4.55525136959669e-06,2.66932358252607e-05,3.89792560934508e-05,-7.9088217985324e-06,-2.60494867939901e-05,-1.0272526524957e-06,1.64886430937113e-05,-2.65539355508663e-05,-3.11895422457271e-05,-6.24435660480002e-05,-1.73678793103197e-05,-2.65415140038184e-05,5.49639240027717e-05,7.01450958410899e-05,-6.23151607096716e-05,5.01763225706997e-05,-2.74584245314634e-05,-5.90603469686989e-05,7.17263124131763e-05,-0.000174623673145666,8.40679323992633e-05,-0.000174173196383745,-0.00213692822341894,-0.00012735063660471,-7.83279436766355e-06,3.52193197278354e-06,-7.67643708956006e-05,0.000361356039408829,-4.25074402959032e-05,3.52391340335273e-05,-5.03108763907685e-05,-0.000162496600551227,0.000122256823429381,-7.13098352772911e-05,-0.00366159241173538,-0.000588139457619689,-0.00038965093440399,-0.00205308458295346,-0.000386833729560227,3.72959428088017e-05,-0.00113520126095635,-8.21236711284542e-05,0.000219216920036232,-7.22991247203503e-05,-0.00103185244866315,-8.3686631182618e-05,0.000109745254556276,-0.0009343076637764,1.77126838705527e-05,0.000335632122232643,-0.00171404573815713,1.64389557087934e-05,0.00121057089848279,0.000112811478708576,0.00156242720192723,0.000408106225200779,0.000104965096953251,-0.000492853443757625,-0.00023864314478162,0.000436815610252395,-0.000755644188211072,-0.000583413507149269,-0.00125585981045785,0.000133894274921309,0.000739639819447447,0.000757839234358033,0.00251762616174026,0.00324917228073592,-0.00398036752767697,-0.000868831807867935,0.00227109322493245,0.00350537242113464,0.0139276345054303,0.0342850989716705,-0.0101510068639035,-0.00767938152623848,0.0438298624252185,-3.6644754955217,1
-4.2700920302617e-07,-7.15678296728235e-06,-1.43914080587492e-06,-1.23090593485724e-05,-1.2262903113594e-05,-1.19435835450515e-06,1.16618821732479e-06,1.77169803291467e-05,-0.000134040324237068,4.63981351652443e-05,-8.42786814449109e-05,-0.000169107393262475,0.000581595280329873,-0.000417444051558914,6.30025084222201e-05,-7.30695637064164e-06,9.70429256811337e-05,-0.000113879777154899,-1.50441456484703e-05,0.000213319274397815,-7.03738546630819e-06,0.00290950631098097,0.000162651770817785,-0.000100477099749037,-0.000115424546156434,0.000153948214648628,-6.40138078188461e-05,1.10807088694872e-05,9.13713747923511e-06,-0.000456035722553276,0.0121550225043378,0.000251523300314911,-0.000119432438541159,0.000555025886823742,-0.00393391779222993,0.000723172788282811,0.0272877604644759,0.00477470837126154,-0.00265472822507975,-0.000145983994034285,0.00295620919309203,-0.00851186753220403,-0.00258017216000745,0.00578763810139017,0.0275636898826528,0.00420028619039163,0.00128559726896799,-0.0201683645375382,0.000105577779054758,-8.89673904711693e-05,-0.000531554743973772,-0.03743832522757,0.00454914472735335,0.000905053486475647,0.0065942742261505,0.00350182068091363,0.00277788787181511,0.0584194627901972,-0.00412668740096577,0.0700565124242394,-0.022893740293529,-0.000456534348646446,0.0161401671324457,0.00275577393883005,-0.0924218020166012,-0.100561498247366,-0.109134033323637,-0.0418620859001308,-0.0402697480987396,-0.141352533920372,-0.107779242887281,-0.0815807586617984,-0.00636820824684158,-0.205694548502646,-0.00611959851446302,0.200577099034045,0.170495501860306,-0.261406928567314,-0.0156058893686817,-0.344233321924589,0.270970091349903,-0.00398865720811656,0.293927541406578,0.0560096403719209,5.27380567336981,1
-2.1275320147312e-07,-2.12965624372971e-06,2.68704548279249e-06,3.20201191837783e-06,1.34856180855634e-06,-4.05339427152192e-06,5.40778425127693e-07,3.82739815557455e-06,3.49316662143185e-06,1.74224316155989e-05,-1.03086010314834e-05,-1.51049063839635e-05,8.35957456185723e-06,3.56246016172199e-06,-3.0587763466188e-05,-2.87537364878836e-05,-6.61521368857408e-06,-1.84041417098339e-05,-2.25430867955525e-05,3.38594332364777e-05,7.40540025299988e-05,-5.63537456646391e-05,3.74658948650035e-05,-1.50391617042157e-05,-3.14905626729177e-05,4.79210293325683e-05,-6.8804243372344e-05,1.84266084728934e-05,1.19069681599588e-05,-1.16553456104378e-06,-7.86660725054705e-05,-2.36168520122332e-05,9.09599263206744e-06,-5.70441034849389e-05,0.000120137115700467,-1.59840870489273e-06,-9.32044569363648e-07,-4.79624206608206e-05,-0.00016143974919382,0.00010694049186365,-0.000129199502685553,-3.96156050205423e-05,4.14739342572172e-05,-0.000121744160633208,0.000129306567211574,-4.55986849059854e-05,-0.000107025095213564,3.61694178203631e-05,-0.000133012150632717,0.000188696857253979,-0.000101896743450925,6.15529135026333e-05,-8.81981065428545e-05,-0.000139225355353218,7.83482134836373e-05,0.000310898803321245,0.000306160886833733,0.000207914760001001,4.3643871882832e-06,1.05309995815029e-05,0.000276927755991915,0.000786613140640726,0.000485491321873477,0.000285663504308622,-0.000337012205407663,-0.00024087054874701,0.000885967660182053,0.000319146092391713,-0.00040518495804381,0.000599364261907829,0.0010911297524082,0.000475554483278924,-0.00145361867018195,-0.000523912876170332,-0.00221564500008963,-0.00100216459049857,-0.00441732985804581,-0.00112934285421454,0.0046055446869004,0.00700369694156175,0.0058827743939319,0.00388696418491067,0.00566179766622234,0.00869904563679024,-4.18852938173867,1
8.4290765206505e-07,-2.3516992370044e-07,3.5090880906947e-06,3.64716058899401e-06,-5.91991166172405e-06,-7.04739942375776e-06,1.48084784650026e-07,1.01634364900781e-06,-2.91854981311713e-06,1.33213040041417e-05,-1.63201910297486e-05,-5.68903309487066e-05,-1.73222891126985e-05,-2.07811125286845e-05,1.17002784500786e-05,-4.18492376093008e-05,-1.40090676156437e-05,-1.78352836771355e-05,-4.35970383315156e-05,3.48561816922187e-05,6.45909657350495e-05,-6.00411339007172e-05,6.53749606874712e-05,-4.98600676097575e-06,-2.8120622788072e-05,5.27770900200653e-05,-7.2463511813317e-05,-2.16220466979699e-05,-2.43332695258295e-05,-1.28402700500888e-05,-7.05640091997677e-05,-5.49280838599958e-05,7.19281458790821e-06,-2.08087571273421e-05,0.000139037027052177,3.26504376839073e-06,-1.67081771094541e-05,-3.77339066812239e-05,-0.000114186201970265,-5.05405437733065e-06,6.41351165486576e-06,-4.81464201406939e-05,5.6262680325721e-05,-8.05132776157461e-05,0.000250785046152767,-0.000584456179232522,3.56700895212449e-05,-1.7152653700798e-06,-0.000167584270698777,0.00173730703927401,-7.96260239157945e-05,7.09310324826379e-05,-4.46229822016272e-05,-0.000163831157984147,0.000128052436520561,-0.000328813666441881,0.000251415607677842,0.000171034176097205,-0.000540089434870716,5.82087966506419e-06,0.000202470981554559,0.000737269748916797,0.000362617892876381,0.000404677484358964,-0.000576348780516481,-4.70344197281541e-05,0.00125659452082453,0.000410967624046567,-0.00132345294902443,-9.31160068691648e-06,0.0022942083154435,-0.000983322882568673,-2.0867965895797e-05,7.24842536045348e-05,-0.00252771161022797,-0.000304110889216744,-0.00293072674325613,0.00118821540988014,0.00460650658809353,0.00263061574345509,0.0065287479089255,-0.00206019264965673,-0.00644715195515784,-0.00716071211305163,-3.92034073290739,1
-5.24373644513166e-07,-9.72588235569245e-06,5.23362707140802e-07,-1.00594398782587e-05,-1.4744844635031e-05,-4.4603833622386e-06,1.54177669257702e-06,2.63369125690294e-05,-0.000135906053967797,1.42188446450673e-05,-4.4917005843325e-05,-0.000116065722224612,0.000297508647602543,-0.00021492889096313,3.10655641789222e-05,-6.37448591057215e-05,4.16154765753183e-05,-7.09428695752819e-05,-4.29127130271528e-05,5.58879306995866e-05,0.000215748718477,-0.00846803049009962,-0.000202442697854765,3.43208543521549e-05,-1.6483718367757e-05,0.000128428193083111,-0.000386719259934921,2.57817140324423e-05,7.88204495148156e-06,0.000102012594467726,-0.0017170264034033,-0.000147168451364257,2.82741140319794e-05,-0.000337884596471604,0.00167031901119317,-0.000247961512387365,-0.0102988887059993,-0.00383280439823811,-0.00343104464254322,0.00746594052335752,0.00601660583433397,0.000932659273542063,0.000169619932855375,0.000534961202567647,0.00176209270946698,0.000195709707891113,0.00102861187560722,-0.0133119444467609,-9.87869628042932e-05,0.000129365468097408,0.000137562210253501,-2.29237161167977e-05,-0.000652137510368561,-0.000268115203005383,0.0118385027497333,0.00150274719166815,-8.11044178494676e-05,0.00948255988668004,-0.00105749012688683,0.0261774058890507,-0.00648224918938733,0.00129154528869743,0.00406808134113973,-0.000137763440884554,-0.0180900005659587,-0.0191420567208239,-0.0198601069468816,-0.00957805751320359,-0.00755786202288054,-0.0166675777006508,-0.0123742760751956,-0.0157686943103835,-0.0089875003734392,-0.0402919112239937,0.00608508260363578,0.05221801374085,0.0368739638009528,-0.0454283663638389,-0.0166902352436901,-0.0544512227185,0.0561275203214451,-0.0033981975442214,0.0555146349166292,0.011585788484331,-0.226220514313514,1
-1.8092280226269e-07,-1.90492167139754e-06,2.77320152962156e-06,3.36492558414086e-06,1.1782098751941e-06,-4.15803669718697e-06,4.942055802612e-07,3.67367169312878e-06,4.99504020310371e-06,1.36924233464305e-05,-1.03495579059487e-05,-1.38503710811417e-05,7.40912840876317e-06,6.24023095127415e-07,-3.00136901397226e-05,-2.91220967546913e-05,-3.2400723081752e-06,-1.84152049123029e-05,-2.35102864993407e-05,3.37622150617085e-05,7.33794473593806e-05,-5.64962636379081e-05,3.76981201635456e-05,-1.50997816138536e-05,-3.10773414485782e-05,4.85102528008208e-05,-8.18097663926638e-05,2.23045758908277e-05,2.41235798969438e-06,5.58303806858906e-06,-7.81306566247949e-05,-2.47123514595107e-05,8.92867745766284e-06,-6.52843602329909e-05,0.00011648642568503,2.84334739024612e-07,-1.67177383202002e-06,-4.72535431165213e-05,-0.000157343708086754,8.91823558554122e-05,-0.000102889697417521,-4.4453452362264e-05,3.84237539747887e-05,-0.000109077466157172,0.000123568730902781,-4.40616209444256e-05,-9.78611145195882e-05,3.75821267272613e-05,-0.000132479146842914,0.000177155482540798,-0.000112898493888811,5.61317274381019e-05,-8.50533210124948e-05,-0.000164794988710889,7.08449399247642e-05,0.000307647446798643,0.000283875316956139,0.000185585651624606,-3.2406984248776e-05,3.38383311886054e-05,0.000269117879605829,0.000549717554981545,0.000510199241956701,0.000364194740801077,-0.000363435321848072,-0.000308463814314207,0.000861225535095182,0.000701006377901804,-0.000404840933815981,0.000597829014775631,0.00127907601270336,0.000504929065779843,-0.00155129120447077,-0.000886015469461746,-0.00256760739741254,-0.00106462976104654,-0.00497065282931003,-0.00123813707446335,0.00485413758077928,0.00707684914816392,0.00572872188207507,0.00321634307946951,0.00493522885744559,0.0105466744615179,-4.1651566008604,1
-1.5128714335438e-07,-1.87230008302416e-06,2.80870945323549e-06,3.36783709861698e-06,1.15172567850852e-06,-4.17700070111081e-06,5.02839813924503e-07,3.79440565911037e-06,3.44515933576035e-06,1.74478732587011e-05,-1.02404363488467e-05,-1.46044331538445e-05,8.49385250090638e-06,3.51849735810094e-06,-2.88154805676333e-05,-2.90219604019481e-05,-7.01039592780464e-06,-1.84312402805093e-05,-2.50873416790696e-05,3.38278435681518e-05,7.20725521082713e-05,-5.64710521248458e-05,3.80074312614752e-05,-1.4964424785797e-05,-3.0518322431582e-05,4.80152340159625e-05,-6.8340196571433e-05,1.90896814263411e-05,8.27950098632814e-06,-1.17978281668081e-06,-7.83875252803244e-05,-2.46770506447057e-05,9.12398439894952e-06,-6.56630017479573e-05,0.000119863077346369,-1.40446787781924e-06,-1.43813295870903e-06,-4.71069380729398e-05,-0.000157575865976455,8.88385040140293e-05,-0.000103127309277273,-3.98874564619007e-05,4.64722554974778e-05,-0.000111437106230323,0.00012554022215494,-4.36519321306021e-05,-9.96621371254735e-05,3.79474058090523e-05,-0.000132674562386183,0.000177858273039401,-0.0001023524907366,6.17009461859387e-05,-8.64425934654646e-05,-0.00013893940664934,7.83270534512458e-05,0.000310026316421721,0.000304723824468049,0.000207522277516884,-3.96835566328938e-05,1.00980744504933e-05,0.00028105533457684,0.000789343411542747,0.000487349095659521,0.000321063304278078,-0.000334056904259096,-0.000250814662393,0.000909642030331479,0.000323928498370162,-0.000447425053269174,0.000582077613654187,0.0011460113989253,0.000432782091200264,-0.00137958361987165,-0.000574148036847768,-0.00211332618640692,-0.000986008756081256,-0.00460057625217268,-0.00116637909177055,0.00448968463889811,0.00702203593370529,0.0058483777839391,0.00385221774503597,0.0058587967606745,0.00892533724002205,-4.19419638790592,1
-1.76861897218675e-07,-1.99466008383783e-06,2.75041490692531e-06,3.34533135065566e-06,1.14790065458968e-06,-4.14520866931342e-06,5.16476006982891e-07,3.78013408411574e-06,3.41546317485531e-06,1.73267905728852e-05,-1.03303431367615e-05,-1.52423153645057e-05,8.2541597272815e-06,3.38478645669972e-06,-2.92433414073105e-05,-2.90201860692667e-05,-6.89227109236418e-06,-1.84145187272378e-05,-2.40705038376692e-05,3.38600132660634e-05,7.29157963392774e-05,-5.6462926624337e-05,3.80442024326248e-05,-1.48883019528199e-05,-3.10584065263406e-05,4.80356561295507e-05,-6.87131270051005e-05,1.81796205236633e-05,1.04320497649595e-05,-1.43408838214959e-06,-7.83948711833017e-05,-2.4601971310334e-05,9.15225638743276e-06,-6.57882393159931e-05,0.000119904882886786,-1.5406788200182e-06,-1.40960064359416e-06,-4.70876144293958e-05,-0.000157610855887769,8.87283628039407e-05,-0.000102967092444871,-3.96276774841784e-05,4.53110539590855e-05,-0.000111883557328567,0.000125494399294542,-4.36868846134748e-05,-9.84514865747279e-05,3.80301737171892e-05,-0.000132648707138427,0.000177327750414583,-0.000100230189684419,6.15612074416429e-05,-8.6529189302294e-05,-0.000141064105942894,7.83509657058488e-05,0.000308314331773846,0.000303732518103702,0.000208212114625721,-3.55599787818383e-05,1.00508489473553e-05,0.000281839771533791,0.000793462957525597,0.000487904352654535,0.000333536558988846,-0.000337335344986769,-0.000246756410689254,0.000909298294987008,0.000338113803234753,-0.000459624144095567,0.000599752262076508,0.00111549894986233,0.00043784951811,-0.00139454257795389,-0.000560570424571429,-0.00211795765366144,-0.000993783028693939,-0.00453763012700672,-0.00114081943951416,0.00446560121695424,0.00696027553333436,0.00577517443761409,0.00378261265906157,0.00585677787822492,0.00904205983141044,-4.19491396528097,1
3.96693738280725e-06,-3.4767385955317e-05,-8.90751980381759e-06,-4.90277071656781e-06,-5.52244606507657e-06,7.08398312154486e-06,2.64262619503314e-06,9.97662408695219e-06,-2.09527222593484e-05,-0.000105675927232903,-2.78867262101978e-07,3.21271578920463e-05,-1.79060626558373e-06,-0.000112542830845411,-6.19272261176751e-05,-1.26543901900433e-05,-2.64595991573143e-05,-7.75707013839056e-06,2.39112473691992e-05,3.0687039853745e-05,-1.69714142040081e-05,-5.34271861011865e-05,2.46128022768935e-05,-4.39398309563979e-05,-4.08793838586517e-06,0.00012224180800715,-0.00178483261178131,0.000395681741012406,-0.000710905745474921,0.00104210897803225,4.77115667691299e-05,-5.88304509584823e-05,1.45778584908993e-05,-2.69613496146875e-05,-0.000211614538123654,0.0001636746920344,-9.57018061330087e-05,3.35400368394136e-05,8.51850200712579e-05,-0.000122036824941681,0.000120084435504429,-0.00292838616231117,-0.00130760625368584,0.000277780613277525,-0.00129891812975835,-0.000257339743927435,0.000226212857662054,-0.00122902853740492,0.000180785213814496,0.000291539620219591,-0.00416176318053876,-0.00223103394823185,-0.000243429402863692,-0.0105440924447017,-0.0024750386414863,-0.000486956910779973,-0.00834070824305894,-0.00798903182166519,0.000642224750912221,0.00824033260393054,-0.00664404668796288,-0.0992087587387497,0.00867261468734281,0.00992805303912712,-0.00977577421359547,-0.0263592708091942,-0.0214822602112366,0.158823010542982,0.0235241260768116,0.00397773723206616,0.0662479970354562,0.0202240457002795,-0.0636756699915185,-0.140174538631896,-0.161138570164218,-0.0344611334773381,-0.156000687176068,-0.034389862921781,0.162752720520817,0.0408653665103919,-0.049191341001707,-0.274528395833913,-0.464528234358862,0.811981956592008,13.7890792208808,1
5.1267369277642e-08,-5.0333353587468e-06,2.01094701166992e-06,1.79265935635013e-06,-9.86656414823011e-07,-3.61503231189551e-06,7.36660085851035e-07,6.503562912438e-06,-2.47067588343464e-05,-3.71891986654862e-05,-1.44200828423772e-05,9.62492321166601e-06,-1.56614115685206e-05,-2.39896211401095e-05,-2.09804200563111e-05,-4.20949524291463e-05,5.12412050858255e-05,-1.71777156771659e-05,-3.45929009272031e-05,0.00119027224041648,6.69999438403717e-05,-0.000139390444314571,3.79473897059097e-05,-2.07288492736396e-05,-5.86086558719003e-05,6.48240423565147e-05,-0.000208157819919658,9.4897799422317e-05,-0.00014942328140026,0.000383740985779566,2.01154890336696e-05,-0.000127939860280814,6.00758638670061e-05,-0.000496952879032253,0.00580801656678743,-0.000202375454384344,0.00159161676496548,0.000219154022566021,-7.90864364325147e-05,-0.000476576179231866,-0.000829240696809581,0.0006286344406837,0.000441980591026098,-0.000921993820204904,-0.00408896224182635,-0.000699857993927417,0.00015609806708921,-0.00273151271560331,-0.000177191390905697,0.000134726984125026,-1.86001198535757e-05,-0.000123727059491032,7.18988220633509e-05,-3.02685455234568e-05,0.00151620722985613,0.000776105166787256,0.000652570803149195,0.00988427498866716,-0.000587272693791834,-0.00855569414162762,7.4712233289004e-05,-0.0014274665435263,-0.000190457952091642,-0.000525489583018972,0.00170079512612801,0.00197235901092811,0.00210805923082207,0.003331112260653,0.001567347705467,0.00309729441981655,0.00931131143028967,0.00377945997242574,-0.00429662567366193,0.00308773465823616,0.0123664449338641,0.0159108342749017,0.0125126028579456,-0.00424394445562775,-0.00403842361830912,0.00562501559893553,0.0472865379150964,-0.00768319072058909,0.00453595133850875,0.041137131987863,-3.5088866059721,1
